market,symbol,timeframe,rows,stored_start,stored_end,stale_days,sources,adjustments,leading_gap,trailing_gap,coverage_ok,status
a_share,000802,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000803,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000807,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000809,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000810,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000811,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000812,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000813,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000815,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000816,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000818,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000819,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000820,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000821,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000822,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000823,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000825,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000826,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000828,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000829,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000830,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000831,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000833,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000837,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000838,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000839,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000848,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000850,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000852,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000856,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000858,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000859,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000860,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000862,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000863,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000868,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000869,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000875,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000876,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000877,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000878,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000880,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000881,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000882,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000883,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000885,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000886,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000887,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000888,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000889,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000890,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000892,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000893,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000895,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000897,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000898,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000899,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000900,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000901,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000902,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000903,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000905,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000906,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000908,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000909,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000910,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000911,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000912,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000913,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000915,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000917,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000919,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000920,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000921,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000922,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000923,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000925,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000926,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000927,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000928,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000929,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000930,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000931,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000932,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000933,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000935,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000936,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000937,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000938,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000948,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000949,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000950,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000951,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000952,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000953,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000955,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
a_share,000957,1d,2101,2018-01-02,2026-08-28,1.0,baostock,qfq,False,False,True,complete
